id,createdTime,fields.Temp Max,fields.Viento,fields.Lluvia,fields.Tiempo,fields.Temp Min,fields.Ubicacion,fields.Fecha
recVP1Ez7eLiNAj7u,2024-01-10T18:11:47.000Z,10,13,4.2,Ligeras lluvias,8,Madrid,6 de diciembre 2022
recVPTo7EcSkQrLvh,2024-01-10T18:12:06.000Z,13,18,0.0,Parcialmente nublado,7,A Coruña,3 de enero 2023
recVPasLMswUoAOaU,2024-01-10T18:14:50.000Z,19,31,0.0,Despejado,15,A Coruña,7 de septiembre 2019
recVPsU3K2c54yrg4,2024-01-10T18:07:06.000Z,26,9,0.0,Parcialmente nublado,18,Málaga,5 de octubre 2021
recVRORXxlRwWVVli,2024-01-10T18:04:25.000Z,15,18,1.7,Lluvia moderada a intervalos,10,Málaga,6 de febrero 2021
recVRtVLd7t6eaIoN,2024-01-10T18:09:46.000Z,25,21,4.9,Intervalos de lluvias ligeras con tomenta en la región,17,Madrid,4 de junio 2021
recVSHTIh14xQgDw8,2024-01-10T18:05:16.000Z,16,18,1.8,Ligeras precipitaciones,9,Málaga,21 de abril 2020
recVSNGOU61C6wuVd,2024-01-10T18:04:41.000Z,18,13,0.0,Despejado,12,Málaga,2 de marzo 2019
recVUULGaRcaRDfUs,2024-01-10T18:11:08.000Z,29,13,0.0,Parcialmente nublado,20,Madrid,7 de octubre 2023
recVWBVUWUcsDHNky,2024-01-10T18:11:33.000Z,19,11,0.0,Despejado,11,Madrid,14 de noviembre 2023
recVWEVjLaUKxJ3X1,2024-01-10T18:10:07.000Z,37,23,0.0,Parcialmente nublado,23,Madrid,7 de julio 2020
recVWmXfUYRAp58Lf,2024-01-10T18:08:49.000Z,16,20,0.0,Cielo cubierto,8,Madrid,9 de marzo 2020
recVXeYIokTzAbQRh,2024-01-10T18:11:46.000Z,8,12,0.0,Despejado,4,Madrid,3 de diciembre 2023
recVYk4h9Um3zqngC,2024-01-10T18:10:14.000Z,41,18,0.0,Despejado,24,Madrid,17 de julio 2021
recVYx766U0OadEpN,2024-01-10T18:06:40.000Z,30,8,0.0,Parcialmente nublado,25,Málaga,26 de agosto 2020
recVZyexw6KNo6GVS,2024-01-10T18:15:20.000Z,14,16,0.7,Parcialmente nublado,12,A Coruña,23 de octubre 2019
recVafbXIMxj0NtEv,2024-01-10T18:14:31.000Z,21,17,0.0,Parcialmente nublado,17,A Coruña,9 de agosto 2020
recVbsijG9P1vkHi6,2024-01-10T18:08:58.000Z,22,28,0.0,Parcialmente nublado,9,Madrid,25 de marzo 2023
recVc5hkx2A3ypEwj,2024-01-10T18:09:30.000Z,30,17,0.0,Parcialmente nublado,15,Madrid,11 de mayo 2022
recVcAIjLLzUv6rEi,2024-01-10T18:04:51.000Z,17,12,0.0,Parcialmente nublado,13,Málaga,16 de marzo 2021
recVcabTPJ7qyAb93,2024-01-10T18:13:57.000Z,16,12,0.0,Parcialmente nublado,11,A Coruña,18 de junio 2020
recVeZDRRzUwPJjVr,2024-01-10T18:14:16.000Z,20,26,0.0,Nublado,15,A Coruña,15 de julio 2019
recVfReAbRradlAk8,2024-01-10T18:09:17.000Z,21,28,0.1,Lluvia moderada a intervalos,11,Madrid,22 de abril 2023
recVfZm8CicQ1Mt6p,2024-01-10T18:13:48.000Z,17,12,3.9,Llovizna,14,A Coruña,3 de junio 2019
recVg9sqruAcYLcjY,2024-01-10T18:15:46.000Z,14,26,0.7,Lluvia moderada a intervalos,11,A Coruña,3 de diciembre 2021
recVgRwymrymrI7d1,2024-01-10T18:06:23.000Z,32,23,0.0,Despejado,25,Málaga,31 de julio 2021
recVgdZKOvlpTkuMe,2024-01-10T18:04:00.000Z,18,9,0.2,Lluvia moderada a intervalos,14,Málaga,2 de enero 2023
recVggJ5NPaAEdEaR,2024-01-10T18:04:17.000Z,15,14,0.3,Parcialmente nublado,10,Málaga,26 de enero 2020
recVhDqK3xsE4noLi,2024-01-10T18:12:22.000Z,11,30,8.9,Ligeras precipitaciones,9,A Coruña,27 de enero 2020
recVhfYksrflHNFvh,2024-01-10T18:09:20.000Z,18,22,3.1,Intervalos de lluvias ligeras con tomenta en la región,11,Madrid,26 de abril 2021
recViVuMj7kqsN6T1,2024-01-10T18:04:15.000Z,15,19,8.9,Ligeras precipitaciones,12,Málaga,24 de enero 2020
recVinFd0KJJWl4fB,2024-01-10T18:10:15.000Z,34,18,0.0,Despejado,23,Madrid,18 de julio 2019
recVj4kh8pzp7PfMl,2024-01-10T18:11:14.000Z,20,17,0.0,Nublado,15,Madrid,17 de octubre 2021
recVjmA7xjZfTyNvZ,2024-01-10T18:10:33.000Z,34,18,0.0,Parcialmente nublado,22,Madrid,14 de agosto 2023
recVlxKnmPvx5ZKSg,2024-01-10T18:11:18.000Z,15,16,11.2,Ligeras precipitaciones,7,Madrid,22 de octubre 2020
recVmUHbGM0hvzNkR,2024-01-10T18:14:25.000Z,18,12,2.1,Ligeras precipitaciones,14,A Coruña,31 de julio 2021
recVo0GFDnCtLfvKl,2024-01-10T18:09:58.000Z,38,16,0.1,Parcialmente nublado,23,Madrid,23 de junio 2020
recVoSIHifrG0qsv5,2024-01-10T18:12:15.000Z,11,32,29.5,Fuertes lluvias,9,A Coruña,15 de enero 2020
recVoinS8bqENKlwu,2024-01-10T18:13:39.000Z,15,23,1.6,Ligeras precipitaciones,9,A Coruña,23 de mayo 2021
recVp19RTgoW4UX3U,2024-01-10T18:13:45.000Z,22,31,0.0,Neblina,12,A Coruña,1 de junio 2023
recVp5QYGnIfcvIw4,2024-01-10T18:07:36.000Z,19,9,0.1,Lluvia moderada a intervalos,16,Málaga,19 de noviembre 2020
recVpDzrpZILekpRz,2024-01-10T18:13:29.000Z,18,15,0.0,Parcialmente nublado,13,A Coruña,6 de mayo 2020
recVqFKWLu6WUa9do,2024-01-10T18:09:16.000Z,14,22,2.4,Ligeras precipitaciones,8,Madrid,19 de abril 2022
recVrC4viAT9y5dPy,2024-01-10T18:12:12.000Z,14,26,0.0,Despejado,8,A Coruña,12 de enero 2022
recVrQOwzqMECxAsG,2024-01-10T18:06:55.000Z,31,11,0.0,Parcialmente nublado,22,Málaga,19 de septiembre 2021
recVrZFUZVN6oNaVj,2024-01-10T18:12:07.000Z,8,10,6.5,Ligeras precipitaciones,5,A Coruña,4 de enero 2021
recVrtbA7uSIdZ7yW,2024-01-10T18:07:14.000Z,28,7,0.0,Despejado,21,Málaga,18 de octubre 2022
recVsNl8wqdWbln7y,2024-01-10T18:14:51.000Z,20,29,0.0,Parcialmente nublado,16,A Coruña,8 de septiembre 2019
recVszmGKPT46QeAA,2024-01-10T18:13:12.000Z,15,14,1.8,Ligeras lluvias,9,A Coruña,13 de abril 2019
recVtu1PJuwaxAAtI,2024-01-10T18:08:14.000Z,10,5,0.0,Despejado,1,Madrid,15 de enero 2022
recVtv4kwxZ2hH7Yy,2024-01-10T18:11:24.000Z,19,9,0.2,Despejado,13,Madrid,29 de octubre 2019
recVuCmnDTbddHbPC,2024-01-10T18:04:10.000Z,19,21,0.1,Parcialmente nublado,12,Málaga,15 de enero 2023
recVwAKE1PcDSxniB,2024-01-10T18:06:09.000Z,27,13,0.0,Despejado,22,Málaga,10 de julio 2019
recVwWjlemo1jIKjH,2024-01-10T18:15:03.000Z,17,18,0.0,Cielo cubierto,11,A Coruña,28 de septiembre 2020
recVwbwJryVlSGKAe,2024-01-10T18:11:28.000Z,19,8,0.0,Despejado,8,Madrid,5 de noviembre 2022
recVxUNnhz7MqsQqc,2024-01-10T18:04:02.000Z,21,13,0.0,Despejado,12,Málaga,4 de enero 2022
recVz2QenkzWZdgUQ,2024-01-10T18:04:28.000Z,15,15,0.0,Cielo cubierto,11,Málaga,10 de febrero 2019
recVzKV59Ufucli6w,2024-01-10T18:12:30.000Z,16,11,0.0,Despejado,7,A Coruña,8 de febrero 2022
recVzOL2yOd2u42fZ,2024-01-10T18:06:41.000Z,28,11,0.0,Despejado,22,Málaga,30 de agosto 2023
recVzWikWRPw3ag8b,2024-01-10T18:05:45.000Z,27,18,0.0,Parcialmente nublado,19,Málaga,5 de junio 2020
recW0nZvfxeYlmvgR,2024-01-10T18:11:01.000Z,22,23,0.0,Parcialmente nublado,13,Madrid,26 de septiembre 2022
recW2XOl3m8A3SEIp,2024-01-10T18:11:54.000Z,10,16,0.0,Nublado,6,Madrid,15 de diciembre 2019
recW3WZfbZlVkgTUu,2024-01-10T18:10:08.000Z,39,20,0.0,Despejado,23,Madrid,9 de julio 2022
recW3uCGYdxhspNDA,2024-01-10T18:11:24.000Z,19,14,1.9,Lluvias ligeras a intervalos,13,Madrid,30 de octubre 2019
recW4W0pxc309U6tl,2024-01-10T18:08:32.000Z,14,12,0.0,Despejado,7,Madrid,12 de febrero 2022
recW5354jgKJQWPGv,2024-01-10T18:14:49.000Z,24,9,0.0,Parcialmente nublado,16,A Coruña,5 de septiembre 2021
recW77q5hKePwRRC9,2024-01-10T18:12:40.000Z,19,9,0.0,Nublado,11,A Coruña,24 de febrero 2019
recW8UqJXf7xIF0ZO,2024-01-10T18:14:38.000Z,21,10,0.0,Parcialmente nublado,14,A Coruña,20 de agosto 2021
recW9XUvLU13vh4JI,2024-01-10T18:12:24.000Z,10,40,19.9,Lluvias fuertes o moderadas,6,A Coruña,30 de enero 2021
recWA6cC44kG7HDPV,2024-01-10T18:10:16.000Z,40,16,0.0,Despejado,23,Madrid,21 de julio 2022
recWAKBs6nrt7GGeO,2024-01-10T18:04:50.000Z,17,13,0.0,Parcialmente nublado,13,Málaga,15 de marzo 2021
recWALO9l5DukDPll,2024-01-10T18:08:12.000Z,13,4,0.0,Parcialmente nublado,4,Madrid,12 de enero 2020
recWBF8EdCdxs8HKs,2024-01-10T18:14:14.000Z,21,32,0.0,Parcialmente nublado,16,A Coruña,13 de julio 2020
recWCEphbuRbF1bSk,2024-01-10T18:08:39.000Z,21,8,0.0,Despejado,9,Madrid,22 de febrero 2019
recWCEv6nXZQ5tVvU,2024-01-10T18:04:36.000Z,17,11,0.0,Parcialmente nublado,12,Málaga,23 de febrero 2020
recWDT33A9mTrmHX9,2024-01-10T18:11:37.000Z,12,25,0.0,Parcialmente nublado,6,Madrid,19 de noviembre 2022
recWEiL3Np0ypwLdc,2024-01-10T18:06:49.000Z,27,9,0.0,Parcialmente nublado,21,Málaga,10 de septiembre 2020
recWEokKDoNwdSaz2,2024-01-10T18:04:07.000Z,20,20,0.0,Despejado,12,Málaga,11 de enero 2023
recWGlLtbSx61Afvh,2024-01-10T18:09:16.000Z,20,13,4.8,Intervalos de lluvias ligeras con tomenta en la región,13,Madrid,19 de abril 2020
recWHibHTb0IonTk1,2024-01-10T18:14:34.000Z,22,16,0.0,Parcialmente nublado,16,A Coruña,14 de agosto 2021
recWIsilcX7UuovUH,2024-01-10T18:07:13.000Z,25,10,0.0,Despejado,20,Málaga,15 de octubre 2023
recWJNSfdvBPuUhQi,2024-01-10T18:08:52.000Z,15,16,0.0,Despejado,9,Madrid,13 de marzo 2019
recWJq8Oop7Ny0tZM,2024-01-10T18:11:21.000Z,12,24,4.6,Parcialmente nublado,8,Madrid,26 de octubre 2020
recWJuCxKx78E7Xh4,2024-01-10T18:08:31.000Z,11,14,0.0,Despejado,2,Madrid,10 de febrero 2023
recWLT1DoFqNIdyeL,2024-01-10T18:09:22.000Z,26,23,0.0,Despejado,14,Madrid,30 de abril 2023
recWNKlMdhb7cl19Q,2024-01-10T18:12:09.000Z,11,15,0.0,Nublado,6,A Coruña,6 de enero 2020
recWNMoa3RCr90TJy,2024-01-10T18:15:15.000Z,15,12,0.0,Cielo cubierto,9,A Coruña,16 de octubre 2020
recWQOjXsJdr4JmvF,2024-01-10T18:15:41.000Z,15,22,1.5,Nublado,11,A Coruña,24 de noviembre 2020
recWRNm1j61ZomtGm,2024-01-10T18:08:37.000Z,18,15,0.0,Parcialmente nublado,9,Madrid,20 de febrero 2023
recWRohTF8UI3IDk5,2024-01-10T18:07:50.000Z,20,16,0.0,Despejado,13,Málaga,10 de diciembre 2023
recWRpEXRs5PTMmNt,2024-01-10T18:09:44.000Z,32,22,1.6,Parcialmente nublado,21,Madrid,31 de mayo 2021
recWTAhlVV2wNoMWc,2024-01-10T18:15:12.000Z,24,11,0.0,Parcialmente nublado,17,A Coruña,11 de octubre 2023
recWUkkBjTgooNnrs,2024-01-10T18:12:20.000Z,12,30,21.6,Ligeras precipitaciones,11,A Coruña,23 de enero 2019
recWUpf0SWC3Bvos6,2024-01-10T18:06:44.000Z,30,10,0.0,Parcialmente nublado,22,Málaga,3 de septiembre 2021
recWVMYsVe6HtKb7m,2024-01-10T18:13:09.000Z,16,7,0.9,Lluvia moderada a intervalos,12,A Coruña,8 de abril 2020
recWVmPmqwlRKQeHw,2024-01-10T18:15:37.000Z,13,25,2.5,Ligeras precipitaciones,10,A Coruña,18 de noviembre 2022
recWY5d3H90wZxHTJ,2024-01-10T18:13:14.000Z,21,18,0.0,Despejado,10,A Coruña,16 de abril 2023
recWYHlXUMZaXRHxj,2024-01-10T18:09:49.000Z,34,15,0.0,Parcialmente nublado,21,Madrid,8 de junio 2021
recWYO8eYGTQx5MNb,2024-01-10T18:08:48.000Z,15,15,0.0,Parcialmente nublado,4,Madrid,7 de marzo 2020
recWYdgBw2V8YOPnI,2024-01-10T18:13:30.000Z,14,35,9.5,Ligeras precipitaciones,11,A Coruña,8 de mayo 2019
recWYj6mcwvoT4vh6,2024-01-10T18:06:39.000Z,31,11,0.0,Despejado,23,Málaga,26 de agosto 2022
recWZMo2w12lLxvJT,2024-01-10T18:12:19.000Z,10,24,22.5,Lluvia moderada,9,A Coruña,22 de enero 2019
recWZlLpVjGacEgxH,2024-01-10T18:13:16.000Z,14,11,6.9,Ligeras precipitaciones,10,A Coruña,19 de abril 2021
recWZx2Ud9Q1kgbIG,2024-01-10T18:05:27.000Z,22,13,0.0,Despejado,18,Málaga,7 de mayo 2019
recWa7nM5vxyPOOno,2024-01-10T18:04:06.000Z,15,14,0.1,Parcialmente nublado,11,Málaga,10 de enero 2019
recWaCh1q7qXJQIBk,2024-01-10T18:04:25.000Z,17,17,0.0,Parcialmente nublado,11,Málaga,8 de febrero 2022
recWalcQIwkFzFD7S,2024-01-10T18:08:30.000Z,15,11,0.0,Despejado,5,Madrid,8 de febrero 2019
recWc46rlrZjg0Ykn,2024-01-10T18:12:11.000Z,13,22,0.0,Cielo cubierto,10,A Coruña,11 de enero 2022
recWcIb2Tq4qXtoXb,2024-01-10T18:15:15.000Z,21,29,5.8,Ligeras lluvias,16,A Coruña,16 de octubre 2023
recWcejzbJpU6q23l,2024-01-10T18:11:29.000Z,17,11,0.0,Despejado,7,Madrid,8 de noviembre 2021
recWcjm5j3OmeeZSH,2024-01-10T18:04:43.000Z,15,13,0.2,Lluvia moderada a intervalos,9,Málaga,6 de marzo 2022
recWdyOSpnW7Bmwis,2024-01-10T18:10:27.000Z,34,23,0.0,Parcialmente nublado,26,Madrid,6 de agosto 2019
recWeA7lcrP5GiwPH,2024-01-10T18:13:16.000Z,22,25,0.0,Cielo cubierto,9,A Coruña,18 de abril 2023
recWeZfxrTcIPZF4b,2024-01-10T18:15:41.000Z,13,17,1.0,Lluvia moderada a intervalos,10,A Coruña,25 de noviembre 2022
recWgEJS8xnWIakZl,2024-01-10T18:07:20.000Z,22,12,0.3,Parcialmente nublado,17,Málaga,27 de octubre 2021
recWh2vj3boue2vRI,2024-01-10T18:15:32.000Z,13,23,11.4,Ligeras precipitaciones,10,A Coruña,9 de noviembre 2019
recWiWWymJOA6qeUD,2024-01-10T18:08:34.000Z,13,20,0.0,Parcialmente nublado,3,Madrid,15 de febrero 2022
recWjiYwnVxn2SXt4,2024-01-10T18:11:58.000Z,12,6,0.0,Parcialmente nublado,6,Madrid,21 de diciembre 2020
recWk2fTabT3yUkUX,2024-01-10T18:13:54.000Z,16,20,2.3,Ligeras precipitaciones,12,A Coruña,14 de junio 2020
recWkE0kkn1MpcSst,2024-01-10T18:09:21.000Z,18,16,0.0,Despejado,6,Madrid,26 de abril 2019
recWlSpZQyAq93U3f,2024-01-10T18:10:06.000Z,33,26,0.1,Despejado,22,Madrid,4 de julio 2019
recWmCDt5Qo6kBu2i,2024-01-10T18:08:56.000Z,12,25,0.0,Cielo cubierto,8,Madrid,20 de marzo 2022
recWmljEUadSFChiJ,2024-01-10T18:10:04.000Z,30,22,0.0,Parcialmente nublado,25,Madrid,2 de julio 2020
recWqNbl27pzAwsz0,2024-01-10T18:14:22.000Z,20,13,0.1,Lluvia moderada a intervalos,16,A Coruña,26 de julio 2021
recWqrZ8Qt8iga0Wj,2024-01-10T18:04:12.000Z,14,7,0.0,Parcialmente nublado,8,Málaga,19 de enero 2022
recWr6Xan1NQKjp3Y,2024-01-10T18:12:40.000Z,17,14,0.0,Cielo cubierto,10,A Coruña,23 de febrero 2019
recWrTPQNC5pMa2GG,2024-01-10T18:10:02.000Z,39,25,0.0,Despejado,25,Madrid,28 de junio 2019
recWsYwH1VButzkBX,2024-01-10T18:12:06.000Z,8,19,10.2,Ligeras precipitaciones,5,A Coruña,3 de enero 2021
recWtEZX8Jod7QAp6,2024-01-10T18:13:31.000Z,14,26,8.5,Ligeras precipitaciones,8,A Coruña,11 de mayo 2021
recWtqFHxdRPJ5hTy,2024-01-10T18:10:07.000Z,33,14,0.0,Parcialmente nublado,21,Madrid,7 de julio 2019
recWu75CxmVPUTKLx,2024-01-10T18:09:24.000Z,21,19,0.0,Parcialmente nublado,10,Madrid,1 de mayo 2020
recWuHd93nPq8bOih,2024-01-10T18:07:18.000Z,21,18,3.2,Lluvia moderada a intervalos,17,Málaga,23 de octubre 2021
recWvjp9IsXgZf53h,2024-01-10T18:07:29.000Z,20,18,0.0,Parcialmente nublado,14,Málaga,10 de noviembre 2023
recWwL0Lr9v34jwCl,2024-01-10T18:07:24.000Z,19,28,0.0,Nublado,14,Málaga,3 de noviembre 2023
recWxIee75HOiyl0w,2024-01-10T18:14:02.000Z,16,19,3.5,Ligeras precipitaciones,14,A Coruña,26 de junio 2020
recWyNLJ7a3JcGTz0,2024-01-10T18:07:09.000Z,23,7,0.0,Nublado,21,Málaga,9 de octubre 2020
recWySGoxenoC8YHB,2024-01-10T18:04:37.000Z,14,23,2.5,Ligeras precipitaciones,12,Málaga,26 de febrero 2022
recWzYmUcB9FBlpzC,2024-01-10T18:06:32.000Z,29,9,0.0,Despejado,24,Málaga,15 de agosto 2019
recX1D4g4KlhZesz3,2024-01-10T18:13:04.000Z,16,14,1.0,Lluvia moderada a intervalos,10,A Coruña,31 de marzo 2019
recX2YTQXumJBvdkF,2024-01-10T18:12:43.000Z,13,24,0.0,Parcialmente nublado,7,A Coruña,28 de febrero 2021
recX3P44wbkLpDuok,2024-01-10T18:08:57.000Z,22,23,0.0,Despejado,10,Madrid,23 de marzo 2023
recX3nKycVE6vAbC4,2024-01-10T18:08:31.000Z,13,19,0.3,Lluvia moderada a intervalos,8,Madrid,11 de febrero 2021
recX4aN6vh5TcBv7p,2024-01-10T18:06:24.000Z,31,9,0.0,Despejado,22,Málaga,2 de agosto 2019
recX553xSrv6WZZ6n,2024-01-10T18:11:33.000Z,15,8,0.0,Cielo cubierto,10,Madrid,12 de noviembre 2020
recX5qrLKP3gxFYby,2024-01-10T18:06:05.000Z,27,10,0.0,Despejado,20,Málaga,4 de julio 2019
recX66d8t105V3iNe,2024-01-10T18:04:08.000Z,16,7,0.0,Despejado,10,Málaga,13 de enero 2019
recX6aSVNURGaKmWF,2024-01-10T18:09:13.000Z,16,18,0.9,Lluvia moderada a intervalos,11,Madrid,15 de abril 2021
recX6bVdc3PmjNLXo,2024-01-10T18:14:49.000Z,22,25,0.1,Nublado,17,A Coruña,6 de septiembre 2022
recX7rf9mAN2CW0lP,2024-01-10T18:05:27.000Z,22,9,0.0,Despejado,15,Málaga,8 de mayo 2022
recX8H43Rdif3FAWz,2024-01-10T18:09:18.000Z,20,11,0.0,Nublado,11,Madrid,22 de abril 2020
recX9mD8G4NjMKb3O,2024-01-10T18:14:39.000Z,20,14,0.7,Lluvia moderada a intervalos,16,A Coruña,21 de agosto 2021
recXApCtBgMBBEQEh,2024-01-10T18:05:34.000Z,23,10,0.0,Parcialmente nublado,17,Málaga,18 de mayo 2020
recXB5WHjrCF5BBBP,2024-01-10T18:15:23.000Z,20,11,0.0,Despejado,12,A Coruña,27 de octubre 2021
recXDVyvjxyHB4eJy,2024-01-10T18:11:14.000Z,21,37,8.0,Ligeras precipitaciones,16,Madrid,17 de octubre 2023
recXEEpc8fMu1pz8m,2024-01-10T18:09:14.000Z,19,15,0.0,Parcialmente nublado,9,Madrid,18 de abril 2021
recXEqlEN6UXDgpWe,2024-01-10T18:14:06.000Z,18,30,0.6,Nublado,16,A Coruña,1 de julio 2019
recXEqnE34wYXgybn,2024-01-10T18:10:07.000Z,33,24,0.0,Despejado,24,Madrid,6 de julio 2019
recXFDze5TiCMcFZH,2024-01-10T18:04:48.000Z,13,9,1.7,Llovizna,11,Málaga,13 de marzo 2022
recXG9VDgEGwS8e4y,2024-01-10T18:11:05.000Z,28,9,0.0,Despejado,16,Madrid,2 de octubre 2022
recXGKjulJKRgeOLe,2024-01-10T18:05:18.000Z,19,9,0.0,Cielo cubierto,13,Málaga,26 de abril 2022
recXGkLFYzHrGThW5,2024-01-10T18:04:59.000Z,15,24,0.0,Despejado,11,Málaga,28 de marzo 2019
recXGpUv0UlDkZSVK,2024-01-10T18:04:08.000Z,14,11,0.0,Parcialmente nublado,8,Málaga,13 de enero 2021
recXHKnSHT1gUd4nF,2024-01-10T18:15:41.000Z,12,32,8.0,Lluvias fuertes o moderadas,10,A Coruña,23 de noviembre 2019
recXIsUiSh5JJercZ,2024-01-10T18:13:34.000Z,18,29,0.4,Ligeras precipitaciones,12,A Coruña,15 de mayo 2023
recXJNsvTtysbj8GD,2024-01-10T18:07:51.000Z,18,18,0.0,Cielo cubierto,16,Málaga,12 de diciembre 2020
recXK4obcNUll4oWx,2024-01-10T18:08:35.000Z,16,14,0.0,Parcialmente nublado,5,Madrid,16 de febrero 2022
recXKJNfE5PBqYQeD,2024-01-10T18:11:20.000Z,15,22,3.1,Lluvia moderada a intervalos,10,Madrid,23 de octubre 2020
recXKyhij4SePOa0A,2024-01-10T18:13:42.000Z,20,30,0.0,Despejado,11,A Coruña,26 de mayo 2022
recXLjdj9pe9n8gVH,2024-01-10T18:14:01.000Z,19,13,10.8,Lluvia moderada a intervalos,14,A Coruña,23 de junio 2019
recXM7HeszOTBST57,2024-01-10T18:13:53.000Z,14,19,4.5,Lluvia moderada a intervalos,11,A Coruña,11 de junio 2019
recXMA7RCGwoQCJKV,2024-01-10T18:14:59.000Z,18,20,3.2,Ligeras precipitaciones,14,A Coruña,22 de septiembre 2023
recXMICHYMrrpg21q,2024-01-10T18:10:44.000Z,33,8,0.0,Despejado,24,Madrid,29 de agosto 2019
recXMsxhAlw4nfwr3,2024-01-10T18:11:50.000Z,8,30,4.9,Lluvia moderada a intervalos,5,Madrid,8 de diciembre 2020
recXN2tPW8nm8eY1C,2024-01-10T18:05:43.000Z,24,9,0.0,Parcialmente nublado,16,Málaga,1 de junio 2020
recXODgupr8HMTzWp,2024-01-10T18:11:39.000Z,13,9,0.0,Despejado,6,Madrid,24 de noviembre 2023
recXOXeCKvXa10H0l,2024-01-10T18:08:26.000Z,8,48,8.1,Ligeras lluvias,5,Madrid,1 de febrero 2019
recXOy6BneXOPoAxc,2024-01-10T18:11:43.000Z,12,27,0.0,Parcialmente nublado,6,Madrid,29 de noviembre 2021
recXPdKyDZ0doekEL,2024-01-10T18:13:09.000Z,20,11,0.0,Cielo cubierto,11,A Coruña,8 de abril 2023
recXPtfArWWeVYYjR,2024-01-10T18:09:18.000Z,18,18,0.1,Parcialmente nublado,8,Madrid,22 de abril 2019
recXR0WMm0XX7AIAU,2024-01-10T18:05:28.000Z,22,10,0.0,Despejado,15,Málaga,9 de mayo 2019
recXRCVtOyM2oN3UA,2024-01-10T18:06:59.000Z,30,19,0.0,Despejado,21,Málaga,25 de septiembre 2022
recXRW0zJcpNB0wSs,2024-01-10T18:14:05.000Z,19,13,0.0,Parcialmente nublado,14,A Coruña,30 de junio 2020
recXRdy9gU0h4AvCe,2024-01-10T18:16:05.000Z,10,23,16.1,Lluvias fuertes o moderadas,7,A Coruña,31 de diciembre 2020
recXRmpiyiEFUpM0P,2024-01-10T18:10:18.000Z,32,21,8.1,Lluvias fuertes o moderadas,23,Madrid,22 de julio 2020
recXT1O0wJA3mErIl,2024-01-10T18:13:24.000Z,15,14,0.1,Parcialmente nublado,10,A Coruña,30 de abril 2019
recXTZoUcHou8P6mH,2024-01-10T18:09:41.000Z,26,16,0.0,Parcialmente nublado,18,Madrid,28 de mayo 2021
recXTjHtAZ2M7tpTm,2024-01-10T18:05:14.000Z,22,17,0.0,Parcialmente nublado,15,Málaga,20 de abril 2021
recXUoRLxvt2uJZnC,2024-01-10T18:05:31.000Z,25,16,0.0,Parcialmente nublado,17,Málaga,14 de mayo 2021
recXVBeGMImM7uUgM,2024-01-10T18:05:59.000Z,27,10,0.0,Parcialmente nublado,22,Málaga,25 de junio 2020
recXWmfduv5LSuPt6,2024-01-10T18:07:15.000Z,23,49,19.5,Lluvia moderada a intervalos,18,Málaga,19 de octubre 2023
recXWpIZVIDFe0EhA,2024-01-10T18:09:42.000Z,31,23,0.0,Despejado,19,Madrid,29 de mayo 2022
recXY2syE9mwiGk3m,2024-01-10T18:07:20.000Z,22,14,0.1,Lluvia moderada a intervalos,18,Málaga,27 de octubre 2023
recXZ3TbiDMxCW3X9,2024-01-10T18:09:49.000Z,21,21,1.8,Nublado,12,Madrid,8 de junio 2020
recXZGRNhQvDhFziA,2024-01-10T18:16:05.000Z,11,36,3.5,Ligeras precipitaciones,9,A Coruña,31 de diciembre 2023
recXcDagZrjS5pglT,2024-01-10T18:12:35.000Z,14,11,0.0,Parcialmente nublado,10,A Coruña,15 de febrero 2023
recXduZ1sRyNdlvTP,2024-01-10T18:05:23.000Z,19,17,1.6,Ligeras precipitaciones,14,Málaga,3 de mayo 2022
recXeCY498HyaGIoG,2024-01-10T18:04:40.000Z,19,9,0.0,Despejado,12,Málaga,28 de febrero 2019
recXfQoS55GWikY5u,2024-01-10T18:08:48.000Z,12,21,0.6,Ligeras precipitaciones,4,Madrid,8 de marzo 2022
recXgJYLvhkcvLVnG,2024-01-10T18:06:28.000Z,29,13,0.0,Despejado,23,Málaga,8 de agosto 2021
recXgVj0Lh9RVntXa,2024-01-10T18:07:51.000Z,20,13,0.0,Despejado,13,Málaga,12 de diciembre 2021
recXhRC5kK008QIow,2024-01-10T18:13:44.000Z,19,15,0.0,Despejado,11,A Coruña,29 de mayo 2019
recXhw4nS2GMlbh7q,2024-01-10T18:13:35.000Z,18,18,2.0,Ligeras lluvias,15,A Coruña,17 de mayo 2022
recXiawp4mVnG7BII,2024-01-10T18:11:55.000Z,10,11,6.4,Ligeras lluvias,8,Madrid,17 de diciembre 2020
recXjLswyHCnS1PvW,2024-01-10T18:15:48.000Z,10,8,3.6,Ligeras lluvias,7,A Coruña,5 de diciembre 2022
recXkya1zxV0XbXAr,2024-01-10T18:08:16.000Z,14,11,0.0,Despejado,3,Madrid,20 de enero 2022
recXljqdpv43wf2Ee,2024-01-10T18:14:49.000Z,20,32,0.3,Lluvia moderada a intervalos,17,A Coruña,5 de septiembre 2020
recXlkqCCv0tYHJZx,2024-01-10T18:15:41.000Z,14,28,4.5,Ligeras precipitaciones,11,A Coruña,24 de noviembre 2022
recXmKj5M0H8QxTB4,2024-01-10T18:14:22.000Z,22,16,0.1,Parcialmente nublado,16,A Coruña,27 de julio 2020
